title,author,condition,price
The Cat In The Hat Beginner Book - Dictionary In French,by Odette Filloux (Trans.),Rare Books,"£12,69"
Mind at the End of Its Tether,by H. G. Wells,Rare Books,"£30,99"
The Swan Princes,by Raymond Briggs,Rare Books,"£32,99"
"The Waverley Novels, Vol. 3: The Antiquary",by Sir Walter Scott,Rare Books,"£9,99"
Better Shortwave Reception,by William I.Orr & Stuart D.Cowan,Rare Books,"£7,39"
The Legends of Moonie Jarl,by Moonie Jarl (),Rare Books,"£24,69"
"Manual of Seamanship Volume II, 1932",by Anon,Rare Books,"£11,99"
Anne of The Island,by L.M.Montgomery,Rare Books,"£9,99"
The Young Sportsman's Guide To Tennis (Young Sportsman's Library),by Helen Hull Jacobs,Rare Books,"£29,99"
Sailor Off The Bremen and Other Stories,by Irwin Shaw,Rare Books,"£39,99"
Footloose With A Fishing Rod,by W. E. Davies,Rare Books,"£9,99"
The Art of Seeing,by Aldous Huxley,Rare Books,"£13,39"
Wood-Engraving,by Iain Macnab,Rare Books,"£14,39"
Hockey For Schools,by J. T. Hankinson,Rare Books,"£11,39"
Gideon and the Judges,by Rev. John Marshall Lang,Rare Books,"£9,49"
The Woodcuts of Jakob Steinhardt: Chronologically Arranged and Fully Reproduced,by Leon Kolb (Edt.),Rare Books,"£20,99"
"Ladybird Travel Adventure: Flight Three, United States of America",by David Scott Daniell,Rare Books,"£9,39"
"Isaiah: Prophecies, Promises, Warnings",by W. E. Vine,Rare Books,"£11,99"
"Rudyard Kipling, a Critical Study",by Cyril Falls,Rare Books,"£11,99"
Book of the Revelation,by C A Scott,Rare Books,"£14,99"
We Are Able,by James Wareham,Rare Books,"£11,39"
Middlemarch,by Geroge Eliot,Rare Books,"£6,99"
A Passage of Arms,by Eric Ambler,Rare Books,"£6,79"
Patterns of sex and love : a study of the french woman and her morals,by Various Contributors,Rare Books,"£19,79"
La Batarde - An Autobiography,by Violette Leduc,Rare Books,"£10,59"
Peveril of the Peak,by Sir Walter Scott,Rare Books,"£9,99"
British Military Uniforms K42 King Penguin,by James Laver,Rare Books,"£9,39"
D. H. Lawrence A Collection Of Critical Essays,by Mark Spilka,Rare Books,"£11,39"
The Universal Encyclopedia of Machines Or How Things Work,by Unstated,Rare Books,"£17,09"
Musical Reminiscences and Impressions,by John Francis Barnett,Rare Books,"£31,99"
Trends of Life.,by F Wood Jones,Rare Books,"£9,99"
An Introduction To Aeronautical Engineering - Vol.I - Mechanics Of Flight,by A.C. Kermode,Rare Books,"£25,99"
East Midlands And The Peak (About Britain Series; No.8),by W.G.Hoskins,Rare Books,"£9,39"
Breaking The Chains: The Struggle For Gay Liberation And Socialism,by Susan Tyburn,Rare Books,"£10,39"
Arnold's Home & Abroad Readers Book III-A. The British Isles,by Anon,Rare Books,"£21,39"
The Nature of Living Matter,by Lancelot Hogben,Rare Books,"£23,99"
A Philosopher Under The Roofs,by Emile Souvestre John Heron Lepper (Trans.),Rare Books,"£9,99"
The Fate of Admiral Kolchak,by Peter Fleming,Rare Books,"£11,99"
British Photographers,by Cecil Beaton,Rare Books,"£9,39"
Cuban Short Stories 1959-1966,by Unstated,Rare Books,"£45,99"
The Judge,by John Mortimer,Rare Books,"£7,49"
The Fair Maid of Perth,by Sir Walter Scott,Rare Books,"£9,99"
September Road to Caithness and the Western Sea,by BB,Rare Books,"£22,99"
Pindi Poo,by K. Nixon,Rare Books,"£39,99"
Minnow on the Say,by Philippa Pearce,Rare Books,"£31,39"
Wuthering Heights,by Emily Bronte,Rare Books,"£18,69"
Northern Ireland (About Britain Series No.13),by E Estyn Evans,Rare Books,"£9,39"
"Building Stones for an Understanding of the Mystery of Golgotha, Eight Lectures Given in Berlin from March 27 to April 24, 1917",by Rudolf Steiner,Rare Books,"£40,99"
Flight Without Power,by Lewin Bennitt Barringer,Rare Books,"£24,89"
"Supplement to the Letters of Horace Walpole, Fourth Earl of Orford. Vol. I: 1725 - 1783",by Paget Toynbee,Rare Books,"£20,19"
Nettlefolds Screw Dept Catalogue 1948,by Unstated,Rare Books,"£19,99"
The Incredible Journey the Story of Three Animals,by Sheila Burnford,Rare Books,"£11,99"
The Nature of Britain,by Alan Titchmarsh,Rare Books,"£17,29"
Silas Marner the Weaver of Ravelow,by George Eliot,Rare Books,"£18,49"
Wuthering Heights & Agnes Grey,by Emily & Anne Bronte,Rare Books,"£11,99"
500 Master Games of Chess. Book I - Open Games,by Dr. S. Tartakower and J. du Mont,Rare Books,"£37,49"
Taste and Fashion from the French Revolution to the Present Day,by James Laver,Rare Books,"£9,99"
Greek Coinage,by Joseph Grafton Milne,Rare Books,"£9,39"
The Story of Germ Life. Bacteria,by H. W. Conn,Rare Books,"£11,99"
Customs Of The Service (Advice To Those Newly Commissioned),by A.H.S.,Rare Books,"£55,59"
Cooking with The Master Chef: Food For Your Family & Friends,by Michel Roux Jr.,Rare Books,"£19,19"
"Poetry And Drama: The Theodore Spencer Memorial Lecture, Harvard University",by T. S. Eliot,Rare Books,"£9,39"
Mule And Hybrid Birds,by V. A. V. Carr,Rare Books,"£20,79"
The Road: A Story of Romans and Ways to the Past,by Christopher Hadley,Rare Books,"£29,29"
This is Ireland,by M. Sasek,Rare Books,"£33,59"
The Ultimate Gift: The Story of Britain's Premier Transplant Surgeon,by Roy Calne,Rare Books,"£53,99"
The Gap In The Curtain,by John Buchan,Rare Books,"£7,99"
Nile Green,by Anne Hocking,Rare Books,"£16,79"
The Citadel,by A.J.Cronin,Rare Books,"£9,99"
Hundreds of Things a Boy can Make,,Rare Books,"£16,99"
"Desmond: December 28th, 1929-December 29th, 1964: A Memoir",by Enid Henn,Rare Books,£9.99
Farewell to Reform,by John Chamberlain,Rare Books,£15.09
The Fate of Admiral Kolchak,by Peter Fleming,Rare Books,£15.49
Socialism,by Emile Durkheim,Rare Books,£20.49
Poems Of Today : An Anthology,by Various s,Rare Books,£9.99
Jane Austen in Bath,by Jean Freeman,Rare Books,£10.39
"An African Treasury: Articles, Essays, Stories, Poems By Black Africans",by Various,Rare Books,£20.99
Two Victorian Girls,by O.A. Sherrard,Rare Books,£15.29
"A Doll's House And Two Other Plays, Everymans Library 494",by Henrik Ibsen,Rare Books,£9.99
"The Beano #2816, July 6th 1996",by Unstated,Rare Books,£8.39
Greenhouse Gardening,by G. F. Gardiner,Rare Books,£9.39
The Great Texts of the Bible,by James Hastings (Ed.),Rare Books,£11.99
Exile and the Kingdom,by Albert Camus,Rare Books,£6.49
Good for Nothing,by G. J. Whyte Melville,Rare Books,£15.19
Holmby House,by G. J. Whyte Melville,Rare Books,£21.59
The Room In Quiver Court: A Superintendent Flagg Novel,by John Cassells,Rare Books,£45.99
The Big Show,by Pierre Clostermann,Rare Books,£29.49
Ultimate SAS Survival,by John 'Lofty' Wiseman,Rare Books,£15.89
Full Tilt. Ireland to India with a Bicycle,by Dervla Murphy,Rare Books,£16.19
"The Spectator In London, Essays",by Addison and Steele,Rare Books,£17.99
The Day The Guinea-Pig Talked,by Paul Gallico,Rare Books,£53.49
No Mean City,by A. Mcarthur and H. Kingsley Long,Rare Books,£6.99
The History of the Adventures of Joseph Andrews and his friend Mr Abraham Adams,by Henry Fielding,Rare Books,£9.99
The Golden Fury,by Marian Castle,Rare Books,£16.39
My Life and Times Octave One 1883-1891,by Compton Mackenzie,Rare Books,£11.99
A Shepherd Remembers,by Leslie D. Weatherhead,Rare Books,£9.99
For Hellidor,by Cleon,Rare Books,£21.59
The Gospel of Loki,by Joanne M. Harris,Rare Books,£39.99
Selected Correspondence 1846-1895,by Karl Marx and Frederick Engels,Rare Books,£15.69
Money in Motion,by Arthur C. Holden,Rare Books,£57.99
Lady Chatterley's Lover,by D. H. Lawrence,Rare Books,£26.49
My Life With The Animals Of Africa: The Rivers And Lakes.,by Armand Denis,Rare Books,£12.49
Hotel Du Lac,by Anita Brookner,Rare Books,£20.99
Civil Aviation and Peace,by J. Parker van Zandt,Rare Books,£21.39
The Hedge and the Horse,by Hilaire Belloc,Rare Books,£16.29
"Practical Building Construction: A Handbook For Students Preparing For The Examinations Of The Board Of Education, The Royal Institute Of British Architects, ... Reference For Persons Engaged In Buil",by John Parnell Allen,Rare Books,£30.99
Interplanetary Flight,by Arthur C. Clarke,Rare Books,£30.99
RAC North Wales and Adjoining Localities: Town Plan of Caernarfon and Llandudno,by RAC,Rare Books,£11.39
King Edward and His Times,by Andre Maurois,Rare Books,£9.99
Wisden Cricketers' Almanack 1962,by Norman Preston (Ed.),Rare Books,£16.79
"John Addington Symonds, A Biography",by Phyllis Grosskurth,Rare Books,£9.99
The Rebel (Peregrine books),by Albert Camus,Rare Books,£9.79
French Mediaeval Romances from the Lays of Marie de France,"by Marie de France, Eugene Mason (trans)",Rare Books,£9.99
Ben Nevis Goes East,by Compton Mackenzie,Rare Books,£11.99
Ancient Times: A History Of The Early World.,by James Henry Breasted,Rare Books,£14.69
In Search Of The Saveopotomas,by Stephen Cosgrove,Rare Books,£15.69
Montserrat,by Dom Justino Bruguera,Rare Books,£9.39
Morgan and Me,by Stephen Cosgrove Robin James (Illus.),Rare Books,£25.99
The Ballad of Peckham Rye,by Muriel Spark,Rare Books,£20.99
Transit of the Red Dragon & Other Tales,by Eden Phillpotts,Rare Books,£64.99
Seal and Sacrament,by Joseph Hammond,Rare Books,£16.99
88 Men and 2 Women,by Clinton T. Duffy,Rare Books,£56.49
Flannelled Foolishness: A Cricketing Chronicle,by Errol Holmes,Rare Books,£9.99
The Mystery of Preaching,by James Black,Rare Books,£30.99
Half a Century of Sport,by Alfred Pease,Rare Books,£12.99
Thirty Seconds Over Tokyo,by Ted W. Lawson,Rare Books,£11.99
Shackleton,by Margery And James Fisher,Rare Books,£17.19
British Historical Portraits: A Selection From The National Portrait Gallery,by National Portrait Gallery,Rare Books,£9.99
My Love Kitty,by Charles Garvice,Rare Books,£20.99
The Annals Of Imperial Rome,by Tacitus,Rare Books,£10.09
The Harpsichord And Clavichord: An Introductory Study,by Russell,Rare Books,£20.99
Poems of William Wordsworth,by William Wordsworth,Rare Books,£9.99
Korean Patterns.,by Paul S. Crane,Rare Books,£14.19
"Jean, SRN",by Doreen Swinburne,Rare Books,£13.99
The Development Of Modern Europe: An Introduction To The Study Of Current History Volume 1,by Various,Rare Books,£20.99
Yesterday's Bones,by Stella Tower,Rare Books,£38.49
The Poetical Works of Sir Walter Scott,by Sir Walter Scott,Rare Books,£18.49
The Throne of David,by Rev. J. H. Ingraham,Rare Books,£30.99
The Green Mare,by Marcel Ayme,Rare Books,£6.59
The Brothers Karamazov Vol. I,by Fyodor Dostoyevsky,Rare Books,£7.79
The Metamorphoses Of Ovid,by Mary M. Innes,Rare Books,£6.99
"Gipsy Moth, Circles the World",by Francis Chichester,Rare Books,£14.99
Service of Our Lives: Last Speeches as Prime Minister,by Stanley Baldwin,Rare Books,£9.99
The Tough-Minded Optimist,by Norman Vincent Peale,Rare Books,£15.19
Two Years Before The Mast,by R. H. Dana,Rare Books,£9.99
The Idiot,by Fyodor Dostoyevsky,Rare Books,£8.89
The Bridegroom and His Bride,by Chas. W. Lepper,Rare Books,£60.99
Boutell's Heraldry,by C. W. Scott-Giles,Rare Books,£12.29
The Works of Francis Rabelais Vol. II.,by Francis Rabelais,Rare Books,£14.49
The Battleship Scheer,"by Admiral Theodor Krancke, H.J. Brennecke",Rare Books,£22.09
David Copperfield,by Charles Dickens,Rare Books,£11.99
"Tiger Squadron: The Story of 74 Squadron, R.A.F. in Two World Wars",by Ira Jones,Rare Books,£11.99
Coleridge and Opium-Eating and Other Writings,by Thomas De Quincey,Rare Books,£75.99
Faust: Part One,by Goethe,Rare Books,£7.59
Favourite Poems: An Anthology For Young People,by C. M. Glover (ed),Rare Books,£9.39
The Far Horizon,by Lucas Malet,Rare Books,£11.99
Make a Signal,by Jack Broome,Rare Books,£12.59
The Ascent To Heaven,by Ulrich Simon,Rare Books,£11.99
Scott of the Antarctic. A Study in Character.,by George Seaver,Rare Books,£11.99
Ring of Bright Water,by Gavin Maxwell,Rare Books,£9.99
The Loving Spirit,by Daphne Du Maurier,Rare Books,£11.99
Stephan Lochner. The Masters. 76,by Sir John Rothenstein (ed.),Rare Books,£9.69
The New Groundwork Of British History - Section Two 1485 - 1714,by George Warner et al.,Rare Books,£14.79
Extinct Animals,by Hialry Stebbing,Rare Books,£11.39
Crab Apple Jelly. Stories and Tales.,by Frank O'Connor,Rare Books,£13.49
Other Men's Flowers: An Anthology of Poetry,"by A. P. Wavell,",Rare Books,£9.99
Leonie And The Last Napoleon,by Tony Boullemier,Rare Books,£5.69
Red Eagle,by Agnes Booth,Rare Books,£16.39
The Old Curiosity Shop,by Charles Dickens,Rare Books,£7.39
"Surrey: The Holiday, Sporting and Industrial Facilities of the County",by H. E. O. Connor (Ed.),Rare Books,£14.79
Essex,by Arthur Mee (Ed.),Rare Books,£6.59
"The Amateur Mechanic, Vol. IV","by Bernard E. Jones, Ed",Rare Books,£6.59
The Collector's Manual,by N.Hudson Moore,Rare Books,£6.59
The Toff And The Deadly Priest,by John Creasey,Rare Books,£11.09
Know Your Conifers (Forestry Commission Booklet No. 15),by Herbert L. Edlin,Rare Books,£5.49
Instruction Book Bedford 10 - 12 CWT Model,by Vauxhall Motors,Rare Books,£7.29
A Book of Stories,by A.Grozier Herbertson,Rare Books,£5.39
Representative Majority,by Arthur Thrush,Rare Books,£6.19
Bleak House,by Charles Dickens,Rare Books,£12.79
The Hollow Vale,by James Turner,Rare Books,£8.29
Electron Transfer Reactions of Complex Ions in Solution,by H. Taube,Rare Books,£13.29
My Winter of Content Under Indian Skies,by Margaret. Holland,Rare Books,£5.99
The Land of the Children,by Sergey Gussiev Orenburgsky,Rare Books,£11.39
A Heritage of Wonder Stories,by John H.Walsh,Rare Books,£7.99
Santa Barbara,by Ouida,Rare Books,£7.29
Adventures in London,by James Douglas,Rare Books,£9.99
La Strega and Other Stories.,by Ouida,Rare Books,£5.99
"The Ajax and, Electra of Sophocles.",by E. D. A. Morshead,Rare Books,£5.39
H.R.H. Princess Margaret,by Joanna Chase,Rare Books,£4.09
The Private Adventure Of Captain Shaw,by Edith Shay,Rare Books,£12.99
Dahlias for Small Gardens,by James E. Rooke,Rare Books,£3.99
Unitarian Hymn-Writers,by H. W. Stephenson,Rare Books,£13.79
Habitation of Dragons,by Keith Miller,Rare Books,£3.89
Tables for Rocket and Comet Orbits,by Samuel Herrick,Rare Books,£5.39
Moby Dick Eller Den Vita Valen,by Herman melville,Rare Books,£5.99
Invitation to Drama,by Andrew Orr,Rare Books,£7.49
The Faber Atlas,by D J SINCLAIR,Rare Books,£5.39
"Cricket Monthly August 1965 VOl,4. NO.4",by Various,Rare Books,£3.99
From Cobbett to the Chartists Nineteenth Century (History in the Making),by Max Morris,Rare Books,£9.59
St Augustine. A Biographical Sketch,by St Augustine,Rare Books,£7.39
Sweet and Maxwell's Guide to the Legal Profession,by Unstated,Rare Books,£7.39
Maitland: a Critical Examination and Assessment,by H.E.Bell,Rare Books,£5.39
Children of Egypt,by L. Crowther,Rare Books,£12.39
Kernowland: The Crystal Pool,by Jack Trelawny,Rare Books,£5.49
"Barnaby Rudge, and Edwin Drood",by Charles Dickens,Rare Books,£16.19
Using Information in Managing The Nursing Resource,by Various,Rare Books,£8.49
The Elements of Astronomy,by Edward Arthur Fath,Rare Books,£7.69
"Stanley Gibbons Priced Postage Stamp Catalogue, 1952. Part II. Europe and colonies. 49th edition",by S Gibbons,Rare Books,£7.99
Jonathan Wild,by Henry Fielding,Rare Books,£3.99
"Stanley Gibbons Priced Postage Stamp Catalogue, 1954. Part III ... America, Asia and Africa, excluding colonies of European states. 49th edition",by Stanley Gibbons,Rare Books,£9.59
Science News 28,by A W Haslett,Rare Books,£3.99
Penguin Science News No 5,by John Enogat (ed),Rare Books,£3.99
Science News 36.,by A W Haslett,Rare Books,£3.99
The Canterbury Tales,by Chaucer,Rare Books,£4.59
Origins and Omens: Action Comics #874,by James Robinson,Rare Books,£4.19
The New Avengers #16,by Brian Michael Bendis,Rare Books,£4.19
Justice League of America #2,by Bryan Hitch,Rare Books,£4.19
"'A Greek Slave' Programme, Daly's Theatre",by Unstated,Rare Books,£5.09
"FF; #1, May 2011","by Jonathan Hickman, Steve Epting, Paul Mounts",Rare Books,£4.29
Teen Titans Go! #16,by J. Torres,Rare Books,£4.29
The All New Atom Issue 2,by Gail Simone,Rare Books,£4.29
Glamorous Night Theatre Royal Programme,by Unstated,Rare Books,£3.99
Last Planet Standing 3 of 5,by Tom DeFalco & Pat Olliffe,Rare Books,£4.69
"'The Girl in the Taxi' Programme, Lyric Theatre",by Unstated,Rare Books,£3.99
"Gate Crasher, Vol. 1, No. 4",by Mark Waid & Jimmy Palmiotti,Rare Books,£4.19
"X - Men, No. 190",by Mike Carey,Rare Books,£4.19
Dark Reign: List - X-Men # 1,by Marvel Comics,Rare Books,£4.19
"Justice League International, No.57",by Gerard Jones & Will Jacobs,Rare Books,£4.19
"Spiderman's Tangled Web, Vol. 1, No. 10",by Kaare Andrews,Rare Books,£4.19
"The Uncanny X - Men, Vol. 1, No. 399",by Joe Casey,Rare Books,£4.19
Fandango Rock,by John Masters,Rare Books,£4.59
"Waverley, or, 'Tis sixty years since ; Woodstock, or, The cavalier",by Sir Walter Scott,Rare Books,£4.89
I Can Explain,"by Laing, Jamie",Rare Books,£5.79
Office Management,by J.C. Denyer,Rare Books,£10.19
The Falcon of Sparta,by Conn Iggulden,Rare Books,£11.09
"The Sin-eater, and Other Scientific Impossibilities",by Elizabeth Walter,Rare Books,£14.79
A Sketch of the History of India from 1858 to 1918,by Henry Dodwell,Rare Books,£6.09
Complete Poetical Works: Volume XX,by Robert Louis Stevenson,Rare Books,£8.09
Exploring New York,by Bertrand Max Wainger,Rare Books,£11.09
Poker for Fun and Profit,by Irwin Steig,Rare Books,£5.49
Why Be A Parson ?,by Eustace H. Wade,Rare Books,£5.29
Animal Life in Fresh Water,by Helen Meallanby,Rare Books,£16.99
William the Conqueror. The Norman Impact Upon England,by David C. Douglas,Rare Books,£7.49
The Observer's Book Of Birds,by S. Vere Benson,Rare Books,£4.89
Guilty in The Tropics,by Edmund S. Whitman,Rare Books,£7.49
Mary Tudor,by Beatrice White,Rare Books,£5.09
The Crime Of Sylvestre Bonnard,by Anatole France,Rare Books,£5.99
The Lure of the Cut: Four Stories on a Canal Theme,by Rupert Ashby,Rare Books,£6.79
"Rejected Addresses: or, The New Theatrum Poetarum",,Rare Books,£6.49
Monitor: An Anthology,by None stated,Rare Books,£10.09
Greece,by Rev. J. A. M'Clymont,Rare Books,£4.79
Simple Toy Making for Pleasure and Profit,by Mary G Hetherington and M. C. Underhill,Rare Books,£5.49
Captain Coppernob,by Lawrence R. Bourne,Rare Books,£4.89
Customer's Man,by Rory Harrity,Rare Books,£6.49
County Of Middlesex Development Plan 1951 - Report of the Survey,by B. J. Collins,Rare Books,£11.69
Conquest; A Monthly Magazine of Modern Endeavour Volume 1,by Percy W Harris (ed).,Rare Books,£11.79
The Judith Blacklock Encyclopedia of Flower Design,by Judith Blacklock,Rare Books,£7.79
He Spoke to Them in Parables,by Harold Augustus Bosley,Rare Books,£5.59
Let's Discuss: A Book of Discussion Material,by J. Hills Cotterill,Rare Books,£5.39
The New New York: a Commentary on the Place and the People,by John C. Van Dyke,Rare Books,£8.09
Parallel World: Around The Globe On A R1.,by Nick Sanders,Rare Books,£5.19
Les Miserables VI Quatrieme Partie L'Idylle Rue Plumet Et L'Epopee Rue Saint-Denis,by Victor Hugo,Rare Books,£6.49
The Relief And Drainage Of Wales: A Study In Geomorphological Development,by Eric H. Brown,Rare Books,£5.89
Good Pastures Some Memories of Farming Fifty Years Ago,by Tbedford Franklin,Rare Books,£6.59
Stevensoniana.,by J.A. Hammerton,Rare Books,£6.09
The Charters and Lettters Patent Granted by The Kings & Queens of England to The Clothworkers' Company,by Unstated,Rare Books,£13.89
Fête National Des Canadiens-Francais Célébrée A Québec En 1880,by H J J B Chouinard,Rare Books,£14.49
First Epistle To The Corinthians,by Marcus Dods,Rare Books,£11.29
Movies for TV,by John H. Battison,Rare Books,£8.49
The Last Pre-Raphaelite; a Record of the Life and Writings of Ford Madox Ford,by Douglas Goldring,Rare Books,£9.69
"The Human Side of School Change: Reform, Resistance and the Real-Life Problems of Innovation (The Jossey-Bass Education Series)",by Robert Evans,Rare Books,£10.49
Reviews of United Kingdom Statistical Sources: Road Passenger Transport and Road Goods Transport v. 7,by Denys Lawrence Munby,Rare Books,£16.99
John Graham of Claverhouse,by Alistair & Henrietta Tayler,Rare Books,£18.09
The Theatre of Meyerhold,by Edward Braun,Rare Books,£5.99
"What to Do When ""There's Nothing to Do""",by Elizabeth M. Gregg,Rare Books,£13.49
Practical Coal-Mining Vol IV,by W S Boulton,Rare Books,£9.79
Tackle Your New Garden This Way,by W.H. Lewis,Rare Books,£7.09
Faithful,by Annette Lyster,Rare Books,£16.59
Mine: The Technique of Silence - an Illustrated Workbook.,by Richmond Shepard,Rare Books,£16.99
The City of London: A Financial and Commercial History,by Robert Gibson-Jarvie,Rare Books,£5.39
The Art of Living,by E. H. Stanley Craig (),Rare Books,£16.59
Expansionists of 1898. The Acquisition of Hawaii and the Spanish Islands,by Julius William Pratt,Rare Books,£14.49
At All Risks,by John Finbarr,Rare Books,£5.99
That They May Have Life,by Theodor Bovet,Rare Books,£6.39
A Checklist of the Birds of Cambridgeshire,by None Stated,Rare Books,£12.69
The Meaning of the Creed,by G.K.A. Bell,Rare Books,£10.49
The People of the Mosque: An Introduction to the Study of Islam,by L. Bevan Jones,Rare Books,£8.69
L.M.S. Album,by C.C. Dorman,Rare Books,£5.39
Modern Essays,by Norman G. Brett-James (ed.),Rare Books,£5.49
Knights of the Red Cross,by Dorothea Moore,Rare Books,£5.49
Finding Out About the Maya: Exploring the Past Series,by Charles Gallenkamp,Rare Books,£5.19
A Passage To India,by E. M. Forster,Rare Books,£4.99
Dear Were The Days,by Robert Wuinn,Rare Books,£7.09
American Foreign Policy Since World War II,by John W. Spanier,Rare Books,£6.19
Heidi,by Johanna Spyri,Rare Books,£6.19
Wings Beyond Rio,by J. Gordon Robinson,Rare Books,£6.79
Sf the Best of the Best Part Two,by Judith Merril (Ed),Rare Books,£4.89
Lying a Little,by Victoria Farlow,Rare Books,£6.29
Selections from George Borrow,by W. E. Williams (Ed.),Rare Books,£7.29
Australian Adventure,by Lydia S. Eliott,Rare Books,£4.89
By Love Possessed,by James Gould Cozzens,Rare Books,£4.99
Sea Fishing,by Harvey Torbett,Rare Books,£4.89
The Poets' Life Of Christ,by Norman Ault,Rare Books,£8.29
Gone With The Wind,by Margaret Mitchell,Rare Books,£6.39
Aesop's Fables,by Aesop,Rare Books,£6.39
The Impending Storm,by Somerset De Chaire,Rare Books,£6.49
The English Lakes: North East Sheet Ullswater and Haweswater,,Rare Books,£6.29
Road Map: Midlands East Anglia: Map No. 4,by Esso,Rare Books,£4.89
Revised Half Inch Map: Salisbury Plain: Sheet 29,by Bartholomew,Rare Books,£5.39
Youth - The Years From Ten to Sixteen,by Arnold Gesell et al,Rare Books,£8.19
'Dicing with Death',by Nevil Lloyd,Rare Books,£9.39
Jonah,by T. T. Perowne,Rare Books,£9.39
A Light To Shine,by Robert Withers,Rare Books,£9.39
Pride and Prejudice,by Jane Austen,Rare Books,£21.49
The Romance of Primitive Methodism,by Joseph Ritson,Rare Books,£11.99
"Initia Graeca, Part I: A First Greek Course",by Sir William Smith,Rare Books,£17.89
A Shropshire Lad,by A. E. Housman,Rare Books,£11.39
Some Christian Words,by W.R Matthews,Rare Books,£11.49
"The Tabernacle, the Priesthood and the Offerings",by Henry W. Soltau,Rare Books,£18.19
A Journey to the Western Islands of Scotland,by Samuel A.Johnson,Rare Books,£11.99
The Abbe Aubain And Mosaics,by Prosper Merimee E. M. Waller (Trans.),Rare Books,£38.49
The Victory Book,by Unknown,Rare Books,£11.99
Undine,by Mary MacGregor,Rare Books,£19.39
Uncanny Stories,by May Sinclair,Rare Books,£47.99
The Epistle to the Ephesians,by G. G. Findlay,Rare Books,£30.99
The Parables of the Kingdom,by C. H. Dodd,Rare Books,£13.99
The World Crisis 1911-1918 Volume Two,by Winston S. Churchill,Rare Books,£7.99
Swinburne's Collected Poetical Works: Volume II,by Swinburne,Rare Books,£16.99
Essays: Vol. III,by Montaigne,Rare Books,£19.99
Some Notes on Lifemanship,by Stephen Potter,Rare Books,£7.39
A History of the Bruntsfield Allied Golf Club 1856-1996: The Clubmakers' Golf Club,by Philip Knowles,Rare Books,£27.29
A Study in Southsea: The Unrevealed Life of Doctor Arthur Conan Doyle,by Geoffrey Stavert,Rare Books,£16.39
Virginia Woolf,by A. D. Moody,Rare Books,£6.39
"X -Rays. Their Origin, Dosage, and Practical Application",by W. E. Schall,Rare Books,£18.19
Brendan Voyage,by Tim Severin,Rare Books,£19.99
The Balloon Buster,by Norman S. Hall,Rare Books,£6.39
Stories for the Ten-Year-Old,by Louey Chisholm (Ed.),Rare Books,£13.79
Dombey & Son,by Charles Dickens,Rare Books,£7.99
Hampton in Arden,by J. C. Adams,Rare Books,£37.39
The Call of the Minaret,by Kenneth Cragg,Rare Books,£9.99
History and Human relations,by Herbert Butterfield,Rare Books,£11.99
The Home Of Fadeless Splendour,by George Napier Whittingham,Rare Books,£17.79
The Sheltering Sky,by Paul Bowles,Rare Books,£11.39
Galloping Shoes Verses,"by Ogilvie,Will H.",Rare Books,£17.39
The Life and Times of Queen Victoria: Vol. II,by Robert Wilson,Rare Books,£9.99
Shakespeare Tercentenary Commemoration 1616-1916,by Unstated,Rare Books,£45.99
The Animated Film,by Roger Manvell,Rare Books,£9.39
Welsh Border Country,by P. Thorseby Jones,Rare Books,£22.79
My Musical Pilgrimage - An Unconventional Survey Of Music And Musicians,by Harry Burgess,Rare Books,£36.99
Good Wives,by Louisa M. Alcott,Rare Books,£9.99
The Master: a Life of Jesus Christ,by Walter Russell Bowie,Rare Books,£11.99
The Story of the Psalters,by Henry Alexander Glass,Rare Books,£21.49
The Sign of The Cross,by Willson Barrett,Rare Books,£38.49
Mother,by Maxim Gorky,Rare Books,£18.59
The Angels,by A Bible Student,Rare Books,£35.99
Ben-Hur: A Tale of Christ,by L Wallace,Rare Books,£9.99
Letters To Channy: A Trip Around The World,by Heluiz Chandler Washburne,Rare Books,£12.29
Rubbalong Tales,by Enid Blyton,Rare Books,£21.79
Digest of House of Lords Cases Decided on Appeal from Scotland 1709 to 1864,by John Boyd Kinnear,Rare Books,£12.29
Memory. Its Logical Relations And Cultivation,by Frederic William Eldridge Green,Rare Books,£12.29
The Plantagenet Prelude,by Jean Plaidy,Rare Books,£4.79
Harold's Bride,by A.L.O.E.,Rare Books,£10.09
Flesh and Blood,by Reay Tannahill,Rare Books,£4.29
Collins Scandinavian Phrase Book,by Laila Myking,Rare Books,£5.39
Exodus Part II,by James MacGregor,Rare Books,£11.99
Border Biography,by J. Cumming Goodfellow,Rare Books,£5.19
The Young Kings,by Laurence Moody,Rare Books,£5.39
A House In The Cevennes,by Jeanne Saleil,Rare Books,£9.19
Jeffers: Breakfast - Lunch - Dinner,by Stephen Jeffers,Rare Books,£4.19
The Language of Modern Music,by Donald Mitchell,Rare Books,£4.39
The New Asia,by Guy S. Metraux & Francois Crouzet,Rare Books,£6.39
Angus Wilson,by Jay L. Halio,Rare Books,£4.29
Paul and Virginia,by Bernardin de St. Pierre,Rare Books,£12.29
Pelle The Conqueror,by Martin Anderson Nexo,Rare Books,£19.09
"A Century of Buckingham Palace. 1837-1937. An Unconventional and Anecdotal Study of the Palace, Past and Present.",by Bruce Graeme,Rare Books,£5.39
English and Social Studies 2,by D.Thomas,Rare Books,£4.79
"Bye, Baby Bunting",by Day Keene,Rare Books,£6.39
